timestamp,app_name,minutes_away
2023-11-05 07:26:48,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,9
2023-11-05 07:27:03,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,9
2023-11-05 07:27:18,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,9
2023-11-05 07:27:33,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,10
2023-11-05 07:27:48,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,10
2023-11-05 07:28:04,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,10
2023-11-05 07:28:19,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,10
2023-11-05 07:28:34,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,11
2023-11-05 07:28:49,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,11
2023-11-05 07:29:04,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,11
